well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
E05,E,05,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0032.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1014440,24013274.0,17174746.0,17.3395938873291,6838533.0,1104,0.001088285162255936,258.8167915067811,18.0,2.5114664212335436,2.5114664212335436,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E05,E,05,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0032.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,917504,21788924.0,16170830.0,18.048748016357422,5618103.0,957,0.0010430472237711846,228.11864402077416,17.0,2.8783434550767617,2.8783434550767617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E05,E,05,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0032.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,964173,35468608.0,26580328.0,28.23288345336914,8888270.0,1030,0.0010682730173930733,359.9648930966275,17.0,2.9904951132219217,2.9904951132219217,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,946069,22282200.0,15786928.0,17.095781326293945,6495278.0,1005,0.001062290382624246,264.7161298685406,19.0,2.430523835930898,2.430523835930898,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,905846,20453804.0,15207006.0,17.19267463684082,5246796.0,875,0.0009659478542699687,212.82620513916015,19.0,2.8983413877720996,2.8983413877720996,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E06,E,06,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0033.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1004473,31500380.0,22667558.0,23.116079330444336,8832826.0,975,0.0009706582456661646,334.3407321558243,19.0,2.5662860334843494,2.5662860334843494,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E07,E,07,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0034.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,696734,13147948.0,9962782.0,14.651947021484375,3185166.0,756,0.0010850625920350017,164.29626277136424,19.0,3.127869002744872,3.127869002744872,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E07,E,07,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0034.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,464791,8210583.0,6295593.0,13.873086929321289,1914990.0,411,0.0008842684131128093,135.69559574359235,18.0,3.2875330941658767,3.2875330941658767,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E07,E,07,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0034.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,519876,11324318.0,8310786.0,16.376609802246094,3013532.0,394,0.000757873031259843,195.91878604404818,19.0,2.7578223825057253,2.7578223825057253,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,579812,13952551.0,9986694.0,17.642621994018555,3965857.0,639,0.001102081364302391,259.4630651817262,18.0,2.518167952096478,2.518167952096478,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,541248,14403051.0,10851219.0,20.530010223388672,3551832.0,567,0.0010475789286961844,247.53328788259464,17.0,3.0551048022533007,3.0551048022533007,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E08,E,08,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0035.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,554917,20050760.0,14748991.0,27.224918365478516,5301769.0,605,0.001090253136953652,361.9459434067907,17.0,2.781899965841065,2.781899965841065,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E09,E,09,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0036.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,624156,14819714.0,10594771.0,17.38834571838379,4224943.0,688,0.0011022885304297287,258.1478673247404,17.5,2.5076719378219994,2.5076719378219994,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E09,E,09,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0036.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,590492,14253709.0,10580434.0,18.354310989379883,3673275.0,597,0.0010110213178146173,229.94212745142542,18.0,2.88038167575178,2.88038167575178,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E09,E,09,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0036.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,691215,24186884.0,17972108.0,26.630434036254883,6214772.0,749,0.0010835991695766387,345.748912021856,17.0,2.891837061761414,2.891837061761414,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E10,E,10,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0037.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,839486,20288036.0,14485499.0,17.675827026367188,5802534.0,906,0.0010792318156573437,266.5289129126677,18.0,2.4964091550342493,2.4964091550342493,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E10,E,10,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0037.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,857520,20322270.0,15038291.0,17.961143493652344,5283981.0,881,0.0010273812855664856,231.19958065695442,18.0,2.846015343355162,2.846015343355162,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E10,E,10,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0037.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,853038,30627688.0,22916576.0,27.507823944091797,7711120.0,938,0.0010995993144489464,352.8310202982888,16.0,2.9718868335594606,2.9718868335594606,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E11,E,11,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0038.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,637145,15000284.0,10775226.0,17.32376480102539,4225058.0,662,0.0010390099584850559,252.37792157406534,19.0,2.550314338879478,2.550314338879478,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E11,E,11,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0038.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,622714,16562772.0,12584272.0,20.690431594848633,3978500.0,675,0.0010839647093190711,240.88523142496746,16.0,3.163069498553937,3.163069498553937,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E11,E,11,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0038.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,634980,19793232.0,14264815.0,23.013704299926758,5528417.0,611,0.0009622350310230838,329.7981187036892,19.0,2.580271169847973,2.580271169847973,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E12,E,12,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0039.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,749133,17714936.0,12537442.0,17.144329071044922,5177496.0,812,0.001083919677812773,264.7275780832826,18.0,2.4215261585904804,2.4215261585904804,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E12,E,12,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0039.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,659080,15435294.0,11431110.0,17.763437271118164,4004184.0,665,0.0010089822176351747,226.6888215946972,19.0,2.8547913882072216,2.8547913882072216,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E12,E,12,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0039.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,795110,25809024.0,18749406.0,24.154571533203125,7059611.0,795,0.000999861654361032,337.85721460498354,17.0,2.6558695656173326,2.6558695656173326,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E13,E,13,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0040.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,842745,20829060.0,14913951.0,18.1278133392334,5915109.0,932,0.0011059098541063952,268.14271720591535,18.0,2.521331559570158,2.521331559570158,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E13,E,13,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0040.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,832907,20607664.0,15396773.0,18.93412208557129,5210890.0,855,0.0010265251702758812,229.94490199395787,18.0,2.9547299981379465,2.9547299981379465,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E13,E,13,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0040.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,790805,29101096.0,21892006.0,28.351608276367188,7209093.0,843,0.0010660023646776816,349.47752773153684,17.0,3.0367212629934115,3.0367212629934115,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E14,E,14,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0041.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,625085,14902277.0,10764984.0,17.6429443359375,4137293.0,664,0.001062255533245779,253.47171034295874,18.5,2.6019389973099316,2.6019389973099316,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E14,E,14,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0041.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,827592,19976972.0,14682617.0,18.174345016479492,5294357.0,805,0.000972701524421487,230.26579259078696,19.0,2.7732578290427385,2.7732578290427385,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E14,E,14,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0041.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,711854,23140632.0,16805402.0,24.182626724243164,6335231.0,686,0.0009636807547601564,336.47719040139424,19.0,2.652689696713087,2.652689696713087,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E15,E,15,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0042.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,664402,16066006.0,11610616.0,17.899635314941406,4455390.0,717,0.0010791659266512154,257.1931980404395,18.0,2.6059707455458208,2.6059707455458208,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E15,E,15,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0042.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,627144,14556231.0,10828746.0,17.684898376464844,3727485.0,591,0.0009423673032015894,217.92283378639803,19.0,2.905107867636515,2.905107867636515,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E15,E,15,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellE15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0042.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,732767,26134288.0,19326612.0,27.009525299072266,6807677.0,712,0.0009716594770220661,351.6175752918372,17.0,2.838943739545393,2.838943739545393,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E16,E,16,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellE16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0043.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,583583,14011978.0,10090192.0,17.71076011657715,3921786.0,647,0.0011086683470884027,256.2331770553471,17.0,2.5728563465720535,2.5728563465720535,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
E16,E,16,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellE16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0043.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,518322,12653657.0,9535596.0,18.841997146606445,3118061.0,531,0.0010244596987952963,225.77276463337986,18.0,3.0581813505242335,3.0581813505242335,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
