experiment,well,method,timepoint,true_dy,true_dx,est_dy,est_dx,abs_err_px,post_corr,reg_error,overlap,qc_pass
E5_drift,2,A_cli,6,19.550090281157537,-14.996962443375303,-19.6,15.0,0.05000206780906235,0.9920687764072695,0.9999999838580816,0.8277669270833333,True
E5_drift,2,A_cli,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.9957618759456272,0.9999999815234981,0.7976888020833334,True
E5_drift,2,A_cli,8,27.44361266218612,-21.14029603486926,-27.4,21.1,0.05937873970660777,0.9858382474608086,0.9999999860922193,0.7630788845486111,True
E5_drift,2,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,B_pilot,1,2.651228381408963,-2.6805240929506176,-3.0,3.0,0.47297621200186934,0.9892826205631344,,0.968994140625,True
E5_drift,2,B_pilot,2,6.750371855175638,-4.66469650281743,-7.0,5.0,0.4180223031266567,0.99053040385164,,0.9384494357638888,True
E5_drift,2,B_pilot,3,11.202265416658797,-8.033775591950942,-11.0,8.0,0.2050660610334954,0.9954614755153574,,0.9034288194444444,True
E5_drift,2,B_pilot,4,14.201611302967269,-11.247675597872217,-14.0,11.0,0.3193592323160861,0.9920143492527987,,0.8739691840277778,True
E5_drift,2,B_pilot,5,16.783012615356157,-13.108053933589014,-17.0,13.0,0.24240292419571663,0.9933109862597916,,0.8497450086805556,True
E5_drift,2,B_pilot,6,19.550090281157537,-14.996962443375303,-20.0,15.0,0.44991997272754203,0.9870624396424443,,0.8258463541666666,True
E5_drift,2,B_pilot,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.993538872111337,,0.7976888020833334,True
E5_drift,2,B_pilot,8,27.44361266218612,-21.14029603486926,-27.0,21.0,0.46526892379772383,0.9819958191374025,,0.765380859375,True
E5_drift,2,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,2,stable_subpixel,1,2.651228381408963,-2.6805240929506176,-2.799999952316284,2.8499999046325684,0.2255106007607804,0.9883458934482042,0.9999999403953552,0.9707893887549613,True
E5_drift,2,stable_subpixel,2,6.750371855175638,-4.66469650281743,-6.900000095367432,4.800000190734863,0.20173174818791242,0.9894421453634902,0.9999999403953552,0.9399609360580023,True
E5_drift,2,stable_subpixel,3,11.202265416658797,-8.033775591950942,-11.100000381469727,8.0,0.10769831954983483,0.9947883389342937,0.9999999403953552,0.9029296855959628,True
E5_drift,2,stable_subpixel,4,14.201611302967269,-11.247675597872217,-14.100000381469727,11.100000381469727,0.17925609866083214,0.9906945128171242,0.9999999403953552,0.8729956017558773,True
E5_drift,2,stable_subpixel,5,16.783012615356157,-13.108053933589014,-16.899999618530273,13.050000190734863,0.13059937201624172,0.9923241795362154,0.9999999403953552,0.8499930836281016,True
E5_drift,2,stable_subpixel,6,19.550090281157537,-14.996962443375303,-19.649999618530273,15.0,0.09995550232232076,0.9881450596840604,0.9999999403953552,0.827526857300351,True
E5_drift,2,stable_subpixel,7,22.956250975873136,-17.977267516278744,-23.0,18.0,0.04930256512789291,0.993538872111337,0.9999999403953552,0.7976888020833334,True
E5_drift,2,stable_subpixel,8,27.44361266218612,-21.14029603486926,-27.350000381469727,21.049999237060547,0.13006448706480986,0.9811184309380034,0.9999999403953552,0.7635340050023256,True
E1_baseline,3,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,A_cli,1,-0.8805828828094331,-5.089564388870736,0.9,5.0,0.09164499000916851,0.9960598015652322,0.9999999704345952,0.9693929036458333,True
E1_baseline,3,A_cli,2,-4.429352869055858,-5.191424240441783,4.4,5.1,0.09602074079159888,0.9834282456835207,0.9999999733512746,0.9511295572916667,True
E1_baseline,3,A_cli,3,1.5036955988028655,5.414418794512029,-1.6,-5.3,0.14955332904193278,0.9784203783567561,0.9999999768159392,0.9642925347222222,True
E1_baseline,3,A_cli,4,5.246172374570278,4.779328187442658,-5.1,-4.9,0.18954695838601096,0.9887139720644897,0.9999999703681436,0.9485945638020833,True
E1_baseline,3,A_cli,5,0.5790156961769846,-0.5095391214379195,-0.5,0.4,0.13506405653513,0.977838840099752,0.9999999684290327,0.9953179253472223,True
E1_baseline,3,A_cli,6,-2.4702783673128845,0.7961563616656999,2.5,-0.8,0.029969134208927564,0.982154545956979,0.9999999735307877,0.9828667534722223,True
E1_baseline,3,A_cli,7,-5.2192560368880425,6.225163131863532,5.1,-6.1,0.17288091829964983,0.9890755844438515,0.9999999693201711,0.9425105794270833,True
E1_baseline,3,A_cli,8,-6.172794089742974,6.156711414474254,6.1,-6.1,0.09227764644364729,0.9914295552279997,0.9999999680399142,0.9374677191840279,True
E1_baseline,3,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,B_pilot,1,-0.8805828828094331,-5.089564388870736,1.0,5.0,0.14927232708005184,0.9956029695129224,,0.9688856336805556,True
E1_baseline,3,B_pilot,2,-4.429352869055858,-5.191424240441783,4.0,5.0,0.47009267809147015,0.9768595526184721,,0.9536675347222222,True
E1_baseline,3,B_pilot,3,1.5036955988028655,5.414418794512029,-2.0,-5.0,0.6465763650895767,0.9652718581403067,,0.9638129340277778,True
E1_baseline,3,B_pilot,4,5.246172374570278,4.779328187442658,-5.0,-5.0,0.3306007968213507,0.9860364663593364,,0.9485948350694444,True
E1_baseline,3,B_pilot,5,0.5790156961769846,-0.5095391214379195,-1.0,1.0,0.6463587683827279,0.9659431917678161,,0.9896104600694444,True
E1_baseline,3,B_pilot,6,-2.4702783673128845,0.7961563616656999,2.0,-1.0,0.512556310713113,0.9744811206464241,,0.9844292534722222,True
E1_baseline,3,B_pilot,7,-5.2192560368880425,6.225163131863532,5.0,-6.0,0.31427956609115537,0.9865710697027849,,0.9435221354166666,True
E1_baseline,3,B_pilot,8,-6.172794089742974,6.156711414474254,6.0,-6.0,0.2332729407295757,0.9904523313790657,,0.9384765625,True
E1_baseline,3,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,3,stable_subpixel,1,-0.8805828828094331,-5.089564388870736,0.949999988079071,5.050000190734863,0.07990031463111129,0.9939063233052895,0.9999998211860657,0.9688801395884528,True
E1_baseline,3,stable_subpixel,2,-4.429352869055858,-5.191424240441783,4.300000190734863,5.099999904632568,0.1583998881532777,0.9760424032100354,0.9999998211860657,0.9516365555081412,True
E1_baseline,3,stable_subpixel,3,1.5036955988028655,5.414418794512029,-1.5,-5.300000190734863,0.1144782701687433,0.9682365262211868,0.9999998211860657,0.964798989899767,True
E1_baseline,3,stable_subpixel,4,5.246172374570278,4.779328187442658,-5.099999904632568,-4.900000095367432,0.18954709264427064,0.9832894687594738,0.9999998211860657,0.9485945638026008,True
E1_baseline,3,stable_subpixel,5,0.5790156961769846,-0.5095391214379195,-0.699999988079071,0.550000011920929,0.12757069626574655,0.9689058310972892,0.9999998211860657,0.9935000271267845,True
E1_baseline,3,stable_subpixel,6,-2.4702783673128845,0.7961563616656999,2.4000000953674316,-0.8999999761581421,0.1253895202099999,0.9757191255735959,0.9999998211860657,0.9828710933782472,True
E1_baseline,3,stable_subpixel,7,-5.2192560368880425,6.225163131863532,5.099999904632568,-6.099999904632568,0.17288105313019397,0.9835054822017548,0.9999998211860657,0.9425105803915196,True
E1_baseline,3,stable_subpixel,8,-6.172794089742974,6.156711414474254,6.050000190734863,-6.050000190734863,0.16268259558284723,0.9886332932495351,0.9999998211860657,0.9379720711009577,True
E2_sparse,3,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,3,A_cli,1,5.4020988113928485,6.79193199148947,0.0,0.0,8.678306963058528,0.9784612651271531,0.9999999996137235,1.0,True
E2_sparse,3,A_cli,2,0.3645450299652886,4.2788402739086635,0.0,0.0,4.294341296228696,0.9813490342222709,0.9999999996297039,1.0,True
E2_sparse,3,A_cli,3,-0.927551269731957,-3.6161641707319383,0.0,0.0,3.7332284510416414,0.98225227162967,0.9999999996547769,1.0,True
E2_sparse,3,A_cli,4,-4.616124782780263,2.0571338142610305,0.0,0.0,5.05375182809507,0.9795477674449936,0.999999999748997,1.0,True
E2_sparse,3,A_cli,5,-4.604757645627927,-0.5326030062214642,0.0,0.0,4.63545671290381,0.980329119041941,0.9999999996991327,1.0,True
E2_sparse,3,A_cli,6,6.657325892231881,-1.1585157413750746,0.0,0.0,6.7573772100123914,0.9777137643168289,0.9999999996735722,1.0,True
E2_sparse,3,A_cli,7,-6.825708959892323,-0.7989121862839355,0.0,0.0,6.872304088626121,0.9780691236693329,0.9999999997189482,1.0,True
E2_sparse,3,A_cli,8,-3.58161617321071,1.9646315854771892,0.0,0.0,4.085064464467989,0.9813527045976806,0.9999999997608746,1.0,True
E2_sparse,3,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,3,B_pilot,1,5.4020988113928485,6.79193199148947,-5.0,-7.0,0.45274247678904567,0.6260614847513832,,0.9384494357638888,True
E2_sparse,3,B_pilot,2,0.3645450299652886,4.2788402739086635,0.0,-4.0,0.4589607578277817,0.8448752199213826,,0.9791666666666666,True
E2_sparse,3,B_pilot,3,-0.927551269731957,-3.6161641707319383,1.0,4.0,0.3906133156298595,0.9728153884814158,,0.9740668402777778,True
E2_sparse,3,B_pilot,4,-4.616124782780263,2.0571338142610305,5.0,-2.0,0.38810366543942126,0.8946579220491971,,0.9638129340277778,True
E2_sparse,3,B_pilot,5,-4.604757645627927,-0.5326030062214642,5.0,1.0,0.6121082163170102,0.9593701953076217,,0.9688856336805556,True
E2_sparse,3,B_pilot,6,6.657325892231881,-1.1585157413750746,-7.0,1.0,0.3775616299339297,0.7910244083659207,,0.9585232204861112,True
E2_sparse,3,B_pilot,7,-6.825708959892323,-0.7989121862839355,7.0,1.0,0.2661083904857618,0.950544413111828,,0.9585232204861112,True
E2_sparse,3,B_pilot,8,-3.58161617321071,1.9646315854771892,4.0,-2.0,0.41987611418692045,0.8983726606418941,,0.9689670138888888,True
E2_sparse,3,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,3,stable_subpixel,1,5.4020988113928485,6.79193199148947,-5.6,-6.5,0.3526884859293413,0.6071260569236909,0.9999999999695922,0.9379665798611112,True
E2_sparse,3,stable_subpixel,2,0.3645450299652886,4.2788402739086635,-0.4,-4.2,0.0864456111676894,0.7880962592456273,0.9999999999689659,0.9760872395833334,True
E2_sparse,3,stable_subpixel,3,-0.927551269731957,-3.6161641707319383,1.15,3.55,0.23208001871447187,0.9704012346634812,0.9999999999677912,0.9756315782335068,True
E2_sparse,3,stable_subpixel,4,-4.616124782780263,2.0571338142610305,4.6,-2.25,0.19353907672924703,0.8654436953182282,0.9999999999670951,0.9646036783854167,True
E2_sparse,3,stable_subpixel,5,-4.604757645627927,-0.5326030062214642,3.75,0.15,0.9364804819797897,0.9657618730509726,0.999999999965339,0.9797027587890624,True
E2_sparse,3,stable_subpixel,6,6.657325892231881,-1.1585157413750746,-6.85,0.9,0.32241851736980753,0.7923451507837137,0.9999999999733085,0.9598026529947917,True
E2_sparse,3,stable_subpixel,7,-6.825708959892323,-0.7989121862839355,6.75,0.6,0.2128330436286442,0.9530324898620638,0.9999999999638698,0.9618286132812499,True
E2_sparse,3,stable_subpixel,8,-3.58161617321071,1.9646315854771892,3.45,-1.4,0.579768612783683,0.90135100131397,0.999999999967616,0.9748706054687502,True
E3_mcherry,3,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,3,A_cli,1,0.0,0.0,-5.2,-6.8,8.560373823613078,0.9609542773045512,0.99999997018922,0.9384592013888889,True
E3_mcherry,3,A_cli,2,0.0,0.0,-0.3,-4.2,4.21070065428546,0.9885036140774611,0.9999999237358723,0.9765966796875001,True
E3_mcherry,3,A_cli,3,0.0,0.0,0.9,3.5,3.6138621999185303,0.992202541871227,0.9999999317851632,0.9771687825520833,True
E3_mcherry,3,A_cli,4,0.0,0.0,4.6,-2.1,5.056678751908213,0.979649086085245,0.9999999057037806,0.9653662109375001,True
E3_mcherry,3,A_cli,5,0.0,0.0,4.6,0.4,4.617358552246078,0.9856852781598227,0.9999999236707459,0.9740082465277777,True
E3_mcherry,3,A_cli,6,0.0,0.0,-6.7,1.2,6.806614430096654,0.9659550841785534,0.9999999135790817,0.9590722656250001,True
E3_mcherry,3,A_cli,7,0.0,0.0,6.8,0.7,6.83593446428504,0.9692193336735893,0.999999926038475,0.9610666232638889,True
E3_mcherry,3,A_cli,8,0.0,0.0,3.6,-2.0,4.1182520563948,0.986259660460404,0.9999999048738588,0.9710286458333334,True
E3_mcherry,3,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,3,B_pilot,1,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,2,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,3,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,6,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,B_pilot,8,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,,1.0,True
E3_mcherry,3,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E3_mcherry,3,stable_subpixel,1,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,2,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,3,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,4,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,5,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,6,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,7,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E3_mcherry,3,stable_subpixel,8,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,True
E4_gradient,3,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,3,A_cli,1,1.0016101463149165,-0.25094769921039317,-1.0,0.1,0.15095628661326685,0.9327975248797368,0.9999999976771342,0.9942735460069445,True
E4_gradient,3,A_cli,2,-0.6604371621070748,-3.817173291653052,0.6,3.9,0.10253250303755994,0.9426207500637446,0.999999998387579,0.9766259765624999,True
E4_gradient,3,A_cli,3,-3.3220146517918936,-3.8935681803313376,3.3,4.0,0.10868476034615439,0.9327716292891769,0.9999999984285967,0.9623372395833333,True
E4_gradient,3,A_cli,4,1.1277716991021491,4.060814095884021,-1.1,-3.9,0.1631944873640514,0.8314085405496602,0.999999999084798,0.97407470703125,True
E4_gradient,3,A_cli,5,3.934629280927709,3.5844961405819937,-3.9,-3.6,0.03794149119925952,0.7697055698763781,0.99999999931832,0.961318359375,True
E4_gradient,3,A_cli,6,0.4342617721327384,-0.3821543410784396,-0.3,0.4,0.13544257454201042,0.9114331160680842,0.9999999983378062,0.9963574218749999,True
E4_gradient,3,A_cli,7,-1.8527087754846634,0.5971172712492749,1.8,-0.5,0.11049877550451812,0.9251990610364027,0.9999999987026047,0.9880452473958332,True
E4_gradient,3,A_cli,8,-3.914442027666032,4.668872348897649,3.9,-4.7,0.03431476105491838,0.8321335368472031,0.9999999990226683,0.9557055664062502,True
E4_gradient,3,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,3,B_pilot,1,1.0016101463149165,-0.25094769921039317,-1.0,0.0,0.25095286471794936,0.9335305117275453,,0.9947916666666666,True
E4_gradient,3,B_pilot,2,-0.6604371621070748,-3.817173291653052,1.0,4.0,0.3856533756663839,0.9567123142548262,,0.9740668402777778,True
E4_gradient,3,B_pilot,3,-3.3220146517918936,-3.8935681803313376,3.0,4.0,0.3391477085380899,0.9290815120036308,,0.9638671875,True
E4_gradient,3,B_pilot,4,1.1277716991021491,4.060814095884021,-1.0,-4.0,0.14150604704266556,0.8621917966078763,,0.9740668402777778,True
E4_gradient,3,B_pilot,5,3.934629280927709,3.5844961405819937,-4.0,-4.0,0.4206147739955014,0.7751799939000596,,0.9587673611111112,True
E4_gradient,3,B_pilot,6,0.4342617721327384,-0.3821543410784396,0.0,0.0,0.578468000101097,0.9253529943921182,,1.0,True
E4_gradient,3,B_pilot,7,-1.8527087754846634,0.5971172712492749,2.0,-1.0,0.42896293306631705,0.936838417360112,,0.9844292534722222,True
E4_gradient,3,B_pilot,8,-3.914442027666032,4.668872348897649,4.0,-5.0,0.3420024677607757,0.8415378062769293,,0.9536675347222222,True
E4_gradient,3,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E4_gradient,3,stable_subpixel,1,1.0016101463149165,-0.25094769921039317,-1.0,0.10000000149011612,0.1509562851232355,0.9329090122363387,0.9999998807907104,0.9942735459992238,True
E4_gradient,3,stable_subpixel,2,-0.6604371621070748,-3.817173291653052,0.800000011920929,3.950000047683716,0.19266742372750492,0.9519733308170122,0.9999998807907104,0.975346136844649,True
E4_gradient,3,stable_subpixel,3,-3.3220146517918936,-3.8935681803313376,3.1500000953674316,3.950000047683716,0.18103470185238194,0.929065729393313,0.9999999403953552,0.9633583570166311,True
E4_gradient,3,stable_subpixel,4,1.1277716991021491,4.060814095884021,-1.0499999523162842,-4.0,0.09872587733879924,0.8383469939757965,0.9999998807907104,0.973811849201512,True
E4_gradient,3,stable_subpixel,5,3.934629280927709,3.5844961405819937,-4.0,-3.700000047683716,0.13271956701176985,0.774548512396178,0.9999999403953552,0.9602973087845991,True
E4_gradient,3,stable_subpixel,6,0.4342617721327384,-0.3821543410784396,-0.30000001192092896,0.25,0.18839052556073504,0.9078096525675844,0.9999999403953552,0.9971374511098676,True
E4_gradient,3,stable_subpixel,7,-1.8527087754846634,0.5971172712492749,1.9500000476837158,-0.75,0.1812145700444031,0.9350361761993006,0.9999998807907104,0.9859771726041799,True
E4_gradient,3,stable_subpixel,8,-3.914442027666032,4.668872348897649,3.950000047683716,-4.800000190734863,0.13586347446044328,0.8367661844430752,0.9999999403953552,0.9549414050348827,True
E5_drift,3,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,3,A_cli,1,3.1124089245610262,-1.863804451391158,-3.0,1.9,0.11809269266157633,0.9964498580730154,0.9999999521475647,0.9746337890625001,True
E5_drift,3,A_cli,2,5.670322538771048,-3.7148764213359353,-5.8,3.8,0.15512017146510482,0.9873657919229721,0.9999999609986262,0.9505978732638888,True
E5_drift,3,A_cli,3,9.155274976083996,-6.891678770649939,-9.1,6.9,0.05589781604841742,0.994011195893917,0.9999999581944985,0.9183699544270834,True
E5_drift,3,A_cli,4,13.224989409610602,-9.989094794080271,-13.1,10.0,0.12546424204114362,0.9937823839647286,0.9999999599970686,0.8832411024305555,True
E5_drift,3,A_cli,5,16.565460612138256,-12.42540240390053,-16.6,12.4,0.04287483455116472,0.9813774762896349,0.9999999725673057,0.8545421006944445,True
E5_drift,3,A_cli,6,19.42947961724562,-15.024921949108744,-19.4,15.0,0.03860247894018099,0.985714030918946,0.9999999695253035,0.8287272135416667,True
E5_drift,3,A_cli,7,21.86397086148186,-18.303067340591685,-21.9,18.2,0.10918321995161051,0.985140822528022,0.9999999697420879,0.8019580078125,True
E5_drift,3,A_cli,8,24.14947178495952,-21.572656267400966,-24.1,21.6,0.05652554484061515,0.9784174236627304,0.9999999750579811,0.7761002604166668,True
E5_drift,3,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,3,B_pilot,1,3.1124089245610262,-1.863804451391158,-3.0,2.0,0.17659273422717575,0.9957386693497821,,0.97412109375,True
E5_drift,3,B_pilot,2,5.670322538771048,-3.7148764213359353,-6.0,4.0,0.4358700305739892,0.9834287870190986,,0.9485677083333334,True
E5_drift,3,B_pilot,3,9.155274976083996,-6.891678770649939,-9.0,7.0,0.18932460729074305,0.9933531099833438,,0.9183756510416666,True
E5_drift,3,B_pilot,4,13.224989409610602,-9.989094794080271,-13.0,10.0,0.22525354148842816,0.9913048918813597,,0.8837348090277778,True
E5_drift,3,B_pilot,5,16.565460612138256,-12.42540240390053,-17.0,12.0,0.6081049949207861,0.9711227090828344,,0.8544921875,True
E5_drift,3,B_pilot,6,19.42947961724562,-15.024921949108744,-19.0,15.0,0.4302020980618552,0.9785340542955452,,0.8306477864583334,True
E5_drift,3,B_pilot,7,21.86397086148186,-18.303067340591685,-22.0,18.0,0.3321953332894725,0.9808698126084706,,0.8024088541666666,True
E5_drift,3,B_pilot,8,24.14947178495952,-21.572656267400966,-24.0,22.0,0.45273003025054553,0.9721558379952374,,0.7747395833333334,True
E5_drift,3,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E5_drift,3,stable_subpixel,1,3.1124089245610262,-1.863804451391158,-3.049999952316284,1.9500000476837158,0.10641691894090238,0.9943685219407575,0.9999997615814209,0.9741196695977771,True
E5_drift,3,stable_subpixel,2,5.670322538771048,-3.7148764213359353,-5.849999904632568,3.8499999046325684,0.22481617277489216,0.9814819699084417,0.9999997615814209,0.9500901295490459,True
E5_drift,3,stable_subpixel,3,9.155274976083996,-6.891678770649939,-9.050000190734863,6.949999809265137,0.12035000612987677,0.9919762372955073,0.9999997615814209,0.9183728705403499,True
E5_drift,3,stable_subpixel,4,13.224989409610602,-9.989094794080271,-13.100000381469727,10.0,0.12546386201513282,0.9901784359041578,0.9999997615814209,0.8832411005472144,True
E5_drift,3,stable_subpixel,5,16.565460612138256,-12.42540240390053,-16.700000762939453,12.300000190734863,0.1839205460095644,0.9719219447003554,0.9999998211860657,0.8545304315718305,True
E5_drift,3,stable_subpixel,6,19.42947961724562,-15.024921949108744,-19.299999237060547,15.0,0.1318570149830854,0.9790779580886904,0.9999998211860657,0.8292073604340354,True
E5_drift,3,stable_subpixel,7,21.86397086148186,-18.303067340591685,-21.950000762939453,18.149999618530273,0.17558721901628463,0.9793038000194761,0.9999998211860657,0.8019529197111519,True
E5_drift,3,stable_subpixel,8,24.14947178495952,-21.572656267400966,-24.049999237060547,21.700000762939453,0.1615902482499031,0.97077358442499,0.9999998211860657,0.7758757867239829,True
E1_baseline,4,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,4,A_cli,1,-5.071209774759366,4.508835166488062,5.0,-4.5,0.07175578156602685,0.9900506023580313,0.999999983594742,0.9511311848958334,True
E1_baseline,4,A_cli,2,5.2082703054842,-6.733988521045736,-5.1,6.8,0.1268068389455841,0.9914914490054625,0.9999999816751252,0.9389615885416666,True
E1_baseline,4,A_cli,3,-4.059446305611486,-5.957477448384505,4.0,6.0,0.07308919651184137,0.9986036762120694,0.9999999792029712,0.9485677083333334,True
E1_baseline,4,A_cli,4,-5.25757534885836,-3.542287835753049,5.2,3.6,0.08152063970694115,0.9872420584926136,0.9999999845615081,0.9546744791666667,True
E1_baseline,4,A_cli,5,0.6997576743853564,7.18910559876689,-0.7,-7.1,0.08910592827253162,0.990681926554995,0.9999999823357314,0.9595098198784723,True
E1_baseline,4,A_cli,6,-6.967194538986034,7.699453844211863,7.0,-7.8,0.10576260074388823,0.9932832616827442,0.9999999825350839,0.9243977864583334,True
E1_baseline,4,A_cli,7,7.200158939856742,-1.9987226765508712,-7.1,2.0,0.10016708435619054,0.996639957388968,0.9999999795359146,0.9529893663194444,True
E1_baseline,4,A_cli,8,-3.863933760917419,-6.896895384383786,3.9,7.0,0.10923065212168759,0.9965656651542238,0.999999979607327,0.9439697265625,True
E1_baseline,4,B_pilot,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,4,B_pilot,1,-5.071209774759366,4.508835166488062,5.0,-5.0,0.4963000359662383,0.9825043681333862,,0.9485948350694444,True
E1_baseline,4,B_pilot,2,5.2082703054842,-6.733988521045736,-5.0,7.0,0.3378440869423598,0.9901911801670638,,0.9384494357638888,True
E1_baseline,4,B_pilot,3,-4.059446305611486,-5.957477448384505,4.0,6.0,0.07308919651184137,0.9977163314963817,,0.9485677083333334,True
E1_baseline,4,B_pilot,4,-5.25757534885836,-3.542287835753049,5.0,4.0,0.5252099443452435,0.9820550440049252,,0.9536675347222222,True
E1_baseline,4,B_pilot,5,0.6997576743853564,7.18910559876689,-1.0,-7.0,0.3548328924655571,0.9900550705037088,,0.9585232204861112,True
E1_baseline,4,B_pilot,6,-6.967194538986034,7.699453844211863,7.0,-8.0,0.302331258773164,0.9914632507638207,,0.9233940972222222,True
E1_baseline,4,B_pilot,7,7.200158939856742,-1.9987226765508712,-7.0,2.0,0.2001630154643172,0.9958258480918516,,0.9535047743055556,True
E1_baseline,4,B_pilot,8,-3.863933760917419,-6.896895384383786,4.0,7.0,0.1707178466928555,0.9958589209224761,,0.9434678819444444,True
E1_baseline,4,stable_subpixel,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E1_baseline,4,stable_subpixel,1,-5.071209774759366,4.508835166488062,5.0,-4.550000190734863,0.0822519984104905,0.9857597321772962,0.9999999403953552,0.9508775489456538,True
E1_baseline,4,stable_subpixel,2,5.2082703054842,-6.733988521045736,-5.099999904632568,6.900000095367432,0.19819768542881827,0.9884781516210438,0.9999999403953552,0.9384545898390935,True
E1_baseline,4,stable_subpixel,3,-4.059446305611486,-5.957477448384505,4.0,6.0,0.07308919651184137,0.9977163314963817,0.9999999403953552,0.9485677083333334,True
E1_baseline,4,stable_subpixel,4,-5.25757534885836,-3.542287835753049,5.099999904632568,3.6500000953674316,0.19087155758308197,0.9824905798757414,0.9999999403953552,0.9549320475297929,True
E1_baseline,4,stable_subpixel,5,0.6997576743853564,7.18910559876689,-0.8500000238418579,-7.099999904632568,0.17467852843829657,0.98807761404947,0.9999999403953552,0.9587574602273526,True
E1_baseline,4,stable_subpixel,6,-6.967194538986034,7.699453844211863,7.0,-7.849999904632568,0.15407892321967168,0.9907234456841569,0.9999999403953552,0.9241468646279019,True
E1_baseline,4,stable_subpixel,7,7.200158939856742,-1.9987226765508712,-7.099999904632568,2.0,0.10016717971586758,0.9949327214565143,0.9999999403953552,0.9529893668109758,True
E1_baseline,4,stable_subpixel,8,-3.863933760917419,-6.896895384383786,3.950000047683716,6.949999809265137,0.10113103213018963,0.9948969429769356,0.9999999403953552,0.9439738641233676,True
E2_sparse,4,A_cli,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True
E2_sparse,4,A_cli,1,3.5767297964891878,-6.751596187200608,0.0,0.0,7.640487360902796,0.9768161421618778,0.9999999996947078,1.0,True
E2_sparse,4,A_cli,2,5.071473457177495,-6.994178927308532,0.0,0.0,8.639350779662935,0.9766689857896834,0.9999999997315706,1.0,True
E2_sparse,4,A_cli,3,-7.759245047648955,3.891568409066558,0.0,0.0,8.68044862849321,0.9766111836770182,0.9999999998135607,1.0,True
